sale_id;customer_id;product_id;sale_date;total;rating
1471;255;5;14/05/2024;27000;2
9091;255;4;26/04/2025;24000;3
524;255;22;20/02/2024;110000;3
2661;255;24;02/09/2024;25000;5
3153;255;24;18/09/2024;25000;3
4695;255;9;10/11/2024;30000;5
5307;255;6;01/12/2024;27000;3
4607;255;9;07/11/2024;30000;3
5085;255;10;23/11/2024;29000;3
9170;255;4;04/05/2025;24000;3
10335;255;1;26/09/2025;18000;2
5247;256;9;29/11/2024;30000;4
5328;256;10;01/12/2024;29000;4
5641;256;6;12/12/2024;27000;5
7351;256;4;10/02/2025;24000;4
8886;256;1;03/04/2025;18000;3
786;256;27;12/03/2024;250000;2
2579;256;24;28/08/2024;25000;4
6038;256;14;26/12/2024;28000;4
1161;256;14;17/04/2024;28000;5
1374;256;27;05/05/2024;250000;5
3855;256;8;11/10/2024;30000;4
3888;256;9;12/10/2024;30000;2
5768;256;7;17/12/2024;29000;2
7730;256;4;23/02/2025;24000;4
7893;256;2;28/02/2025;20000;2
4727;256;9;11/11/2024;30000;4
4817;256;7;14/11/2024;29000;5
8307;256;3;12/03/2025;22000;5
6108;257;14;28/12/2024;28000;3
6243;257;14;02/01/2025;28000;3
6403;257;14;07/01/2025;28000;4
7492;257;2;15/02/2025;20000;4
8436;257;1;17/03/2025;18000;5
9113;257;2;30/04/2025;20000;4
1657;257;7;01/06/2024;29000;2
3222;257;24;20/09/2024;25000;3
3373;257;23;25/09/2024;55000;5
4019;257;8;17/10/2024;30000;2
8867;257;1;01/04/2025;18000;3
2540;257;24;25/08/2024;25000;2
3277;257;23;22/09/2024;55000;4
3392;257;22;26/09/2024;110000;3
2982;257;21;13/09/2024;65000;4
7643;257;3;20/02/2025;22000;5
7857;257;1;28/02/2025;18000;5
3574;257;24;01/10/2024;25000;2
3685;257;8;05/10/2024;30000;4
5715;257;9;15/12/2024;30000;4
6207;257;14;31/12/2024;28000;2
9427;257;3;31/05/2025;22000;2
5302;258;5;01/12/2024;27000;5
7051;258;1;31/01/2025;18000;5
8472;258;2;18/03/2025;20000;2
1087;258;26;09/04/2024;175000;4
1197;258;14;21/04/2024;28000;2
3454;258;22;28/09/2024;110000;4
3510;258;21;30/09/2024;65000;3
4345;258;8;29/10/2024;30000;4
7002;258;2;29/01/2025;20000;2
8522;258;3;19/03/2025;22000;5
8756;258;2;28/03/2025;20000;2
9847;258;1;28/07/2025;18000;2
5575;258;11;09/12/2024;25000;4
8539;258;3;20/03/2025;22000;5
2108;258;2;16/07/2024;20000;5
8820;258;2;30/03/2025;20000;2
10110;258;2;29/08/2025;20000;5
3146;258;23;18/09/2024;55000;3
9182;258;1;06/05/2025;18000;2
5339;259;11;01/12/2024;25000;4
5457;259;2;06/12/2024;20000;2
6115;259;14;28/12/2024;28000;5
7274;259;2;08/02/2025;20000;3
7711;259;2;23/02/2025;20000;2
7718;259;2;23/02/2025;20000;4
7921;259;1;01/03/2025;18000;5
7958;259;4;01/03/2025;24000;4
332;259;24;01/02/2024;25000;3
790;259;16;13/03/2024;28000;4
948;259;5;30/03/2024;27000;5
1116;259;23;12/04/2024;55000;4
1919;259;9;28/06/2024;30000;2
3170;259;22;19/09/2024;110000;4
4279;259;6;27/10/2024;27000;3
8856;259;3;31/03/2025;22000;5
686;259;21;04/03/2024;65000;4
3349;259;24;24/09/2024;25000;5
4929;259;7;18/11/2024;29000;3
6910;260;1;26/01/2025;18000;3
8547;260;4;20/03/2025;24000;3
9054;260;4;22/04/2025;24000;3
9412;260;2;30/05/2025;20000;4
177;260;23;19/01/2024;55000;4
3463;260;24;28/09/2024;25000;3
7654;260;1;21/02/2025;18000;5
5713;260;7;15/12/2024;29000;5
10384;260;2;01/10/2025;20000;3
2895;260;21;10/09/2024;65000;4
4718;260;5;11/11/2024;27000;4
5231;260;6;29/11/2024;27000;2
6436;260;14;08/01/2025;28000;3
2141;260;17;18/07/2024;27000;4
10153;260;2;04/09/2025;20000;5
5204;261;3;28/11/2024;22000;3
5687;261;6;14/12/2024;27000;4
7677;261;4;21/02/2025;24000;4
8246;261;2;10/03/2025;20000;5
8457;261;3;17/03/2025;22000;3
9583;261;1;23/06/2025;18000;2
284;261;24;29/01/2024;25000;5
1521;261;15;18/05/2024;30000;4
1551;261;24;21/05/2024;25000;2
1982;261;5;03/07/2024;27000;4
2024;261;24;07/07/2024;25000;4
2845;261;24;08/09/2024;25000;3
7493;261;2;15/02/2025;20000;2
902;261;25;24/03/2024;75000;2
6822;261;3;22/01/2025;22000;4
10012;261;3;15/08/2025;22000;2
1002;261;20;02/04/2024;22000;2
5208;261;5;28/11/2024;27000;2
8427;261;4;16/03/2025;24000;4
9485;261;3;09/06/2025;22000;3
9975;261;2;11/08/2025;20000;3
10151;261;1;04/09/2025;18000;3
8242;262;1;10/03/2025;18000;4
8419;262;3;16/03/2025;22000;3
10102;262;4;27/08/2025;24000;2
1050;262;2;07/04/2024;20000;4
3081;262;23;16/09/2024;55000;4
4372;262;3;31/10/2024;22000;3
6578;262;3;13/01/2025;22000;2
7348;262;3;10/02/2025;22000;3
9979;262;4;11/08/2025;24000;3
10228;262;2;13/09/2025;20000;2
2093;262;9;14/07/2024;30000;5
6410;262;14;07/01/2025;28000;2
6435;262;14;08/01/2025;28000;2
6781;263;1;21/01/2025;18000;4
6907;263;4;25/01/2025;24000;2
7088;263;3;01/02/2025;22000;2
8117;263;4;05/03/2025;24000;4
66;263;16;08/01/2024;28000;2
863;263;25;20/03/2024;75000;4
1881;263;22;22/06/2024;110000;3
2356;263;24;07/08/2024;25000;4
2509;263;24;22/08/2024;25000;3
4005;263;11;16/10/2024;25000;5
8445;263;2;17/03/2025;20000;4
5202;263;2;28/11/2024;20000;4
6367;263;14;06/01/2025;28000;2
7366;263;2;11/02/2025;20000;2
8864;263;4;31/03/2025;24000;2
9824;263;3;24/07/2025;22000;4
7509;263;3;15/02/2025;22000;5
7942;263;3;01/03/2025;22000;5
8945;263;1;11/04/2025;18000;3
5044;264;3;22/11/2024;22000;3
6990;264;1;29/01/2025;18000;4
7385;264;3;11/02/2025;22000;4
8063;264;2;04/03/2025;20000;5
8517;264;3;19/03/2025;22000;2
9005;264;4;17/04/2025;24000;4
244;264;17;25/01/2024;27000;2
785;264;23;12/03/2024;55000;5
1626;264;1;29/05/2024;18000;2
1728;264;13;06/06/2024;25000;4
2679;264;24;03/09/2024;25000;4
6682;264;3;17/01/2025;22000;3
482;264;2;16/02/2024;20000;4
2599;264;24;31/08/2024;25000;4
3824;264;7;10/10/2024;29000;4
7317;264;4;09/02/2025;24000;5
7545;264;2;17/02/2025;20000;2
2419;264;24;13/08/2024;25000;4
2674;264;24;03/09/2024;25000;3
5361;264;7;02/12/2024;29000;5
7282;264;3;08/02/2025;22000;4
8065;264;2;04/03/2025;20000;2
8507;264;1;19/03/2025;18000;4
8970;264;2;14/04/2025;20000;3
5128;265;10;25/11/2024;29000;3
7469;265;1;14/02/2025;18000;4
10048;265;1;21/08/2025;18000;3
164;265;16;18/01/2024;28000;5
518;265;7;20/02/2024;29000;3
937;265;7;29/03/2024;29000;5
1363;265;18;04/05/2024;22000;4
3420;265;22;27/09/2024;110000;5
6875;265;3;24/01/2025;22000;3
7759;265;1;25/02/2025;18000;4
7884;265;1;28/02/2025;18000;3
777;265;9;12/03/2024;30000;2
3268;265;22;22/09/2024;110000;2
7259;265;1;08/02/2025;18000;5
575;265;15;24/02/2024;30000;3
7100;266;1;02/02/2025;18000;5
8653;266;3;24/03/2025;22000;5
8825;266;4;30/03/2025;24000;4
9987;266;4;12/08/2025;24000;4
3248;266;23;21/09/2024;55000;5
3389;266;21;26/09/2024;65000;3
9411;266;1;30/05/2025;18000;4
379;266;23;06/02/2024;55000;5
2855;266;21;09/09/2024;65000;3
3693;266;11;05/10/2024;25000;3
9512;266;3;13/06/2025;22000;3
6437;266;14;08/01/2025;28000;3
9720;266;1;10/07/2025;18000;5
2736;266;24;05/09/2024;25000;3
5429;266;11;04/12/2024;25000;2
6121;266;14;28/12/2024;28000;5
5863;267;14;20/12/2024;28000;4
6372;267;14;06/01/2025;28000;3
6790;267;2;21/01/2025;20000;5
7480;267;3;14/02/2025;22000;3
7960;267;4;01/03/2025;24000;4
8396;267;4;15/03/2025;24000;5
8758;267;2;28/03/2025;20000;4
10003;267;3;14/08/2025;22000;4
337;267;5;02/02/2024;27000;2
2197;267;23;22/07/2024;55000;5
2985;267;22;13/09/2024;110000;4
3063;267;21;16/09/2024;65000;4
5561;267;7;09/12/2024;29000;4
5637;267;4;12/12/2024;24000;4
6507;267;2;11/01/2025;20000;3
7504;267;3;15/02/2025;22000;5
7550;267;2;17/02/2025;20000;4
1332;267;28;01/05/2024;200000;4
5615;267;4;11/12/2024;24000;5
9253;267;3;12/05/2025;22000;5
2787;267;21;07/09/2024;65000;2
3402;267;23;26/09/2024;55000;2
3836;267;11;10/10/2024;25000;2
6279;268;14;03/01/2025;28000;5
8165;268;3;07/03/2025;22000;3
9872;268;2;01/08/2025;20000;3
9969;268;1;11/08/2025;18000;5
2682;268;24;03/09/2024;25000;2
3094;268;21;17/09/2024;65000;4
4220;268;2;25/10/2024;20000;5
7054;268;1;31/01/2025;18000;5
8771;268;4;28/03/2025;24000;5
3310;268;23;23/09/2024;55000;3
5246;268;9;29/11/2024;30000;5
5690;268;7;14/12/2024;29000;2
6779;268;1;21/01/2025;18000;2
10181;268;2;07/09/2025;20000;3
5654;269;11;12/12/2024;25000;4
6643;269;1;16/01/2025;18000;3
8602;269;4;22/03/2025;24000;3
10000;269;1;14/08/2025;18000;3
10142;269;3;03/09/2025;22000;4
10174;269;3;06/09/2025;22000;4
1045;269;22;06/04/2024;110000;3
4335;269;2;29/10/2024;20000;4
5847;269;14;19/12/2024;28000;2
6620;269;2;15/01/2025;20000;2
8611;269;1;23/03/2025;18000;3
901;269;23;24/03/2024;55000;4
9630;269;1;29/06/2025;18000;5
9851;269;4;28/07/2025;24000;4
2729;269;24;05/09/2024;25000;2
335;269;1;02/02/2024;18000;5
7593;269;4;18/02/2025;24000;3
9693;269;1;06/07/2025;18000;5
5651;270;10;12/12/2024;29000;2
6111;270;14;28/12/2024;28000;3
7115;270;4;02/02/2025;24000;4
9167;270;4;04/05/2025;24000;2
9339;270;1;23/05/2025;18000;2
9524;270;3;15/06/2025;22000;4
9813;270;3;23/07/2025;22000;3
2743;270;24;05/09/2024;25000;5
4371;270;2;31/10/2024;20000;4
6161;270;14;30/12/2024;28000;2
1263;270;1;27/04/2024;18000;4
5892;270;14;21/12/2024;28000;5
4052;270;11;18/10/2024;25000;2
4273;270;5;27/10/2024;27000;3
9082;270;1;26/04/2025;18000;3
30;270;27;03/01/2024;250000;3
1016;270;12;03/04/2024;22000;4
1273;270;23;27/04/2024;55000;4
1532;270;14;19/05/2024;28000;5
4405;270;7;01/11/2024;29000;2
5309;270;6;01/12/2024;27000;4
6743;270;4;19/01/2025;24000;5
6761;270;3;20/01/2025;22000;3
6957;270;3;27/01/2025;22000;3
5993;271;14;24/12/2024;28000;3
6935;271;3;26/01/2025;22000;3
8027;271;1;03/03/2025;18000;3
8044;271;3;03/03/2025;22000;5
1537;271;4;20/05/2024;24000;2
3008;271;21;14/09/2024;65000;3
3889;271;9;12/10/2024;30000;5
4112;271;5;21/10/2024;27000;2
4185;271;9;23/10/2024;30000;2
9531;271;4;15/06/2025;24000;4
2181;271;21;21/07/2024;65000;3
3823;271;6;10/10/2024;27000;3
7378;271;3;11/02/2025;22000;4
7517;271;4;15/02/2025;24000;3
9050;271;3;22/04/2025;22000;4
1663;271;22;01/06/2024;110000;2
3126;271;22;18/09/2024;110000;4
3641;271;4;04/10/2024;24000;5
6647;272;2;16/01/2025;20000;2
7035;272;2;30/01/2025;20000;5
7132;272;3;03/02/2025;22000;5
7646;272;4;20/02/2025;24000;3
7746;272;2;24/02/2025;20000;2
913;272;8;26/03/2024;30000;3
4079;272;10;19/10/2024;29000;2
5878;272;14;20/12/2024;28000;2
7156;272;2;04/02/2025;20000;4
7882;272;4;28/02/2025;24000;2
8692;272;4;25/03/2025;24000;3
1405;272;21;08/05/2024;65000;5
7930;272;2;01/03/2025;20000;5
9453;272;1;05/06/2025;18000;5
9961;272;2;10/08/2025;20000;5
2851;272;21;09/09/2024;65000;2
7589;273;3;18/02/2025;22000;5
8222;273;2;09/03/2025;20000;5
9551;273;2;18/06/2025;20000;2
9906;273;4;04/08/2025;24000;4
9952;273;2;09/08/2025;20000;3
459;273;17;14/02/2024;27000;2
3142;273;23;18/09/2024;55000;2
3565;273;24;01/10/2024;25000;2
4099;273;11;20/10/2024;25000;4
4387;273;11;31/10/2024;25000;4
5910;273;14;22/12/2024;28000;5
391;273;12;08/02/2024;22000;5
3959;273;2;15/10/2024;20000;3
7432;273;4;12/02/2025;24000;4
9428;273;3;31/05/2025;22000;3
2861;273;22;09/09/2024;110000;5
334;273;27;01/02/2024;250000;5
523;273;18;20/02/2024;22000;5
1009;273;28;02/04/2024;200000;5
1591;273;2;25/05/2024;20000;5
2161;273;15;20/07/2024;30000;4
5670;274;10;13/12/2024;29000;5
8727;274;2;27/03/2025;20000;2
9148;274;3;02/05/2025;22000;3
9472;274;3;07/06/2025;22000;2
10341;274;2;26/09/2025;20000;5
893;274;19;23/03/2024;18000;2
1199;274;16;21/04/2024;28000;4
1943;274;28;30/06/2024;200000;3
2091;274;2;14/07/2024;20000;2
2369;274;24;09/08/2024;25000;2
2971;274;23;12/09/2024;55000;5
4882;274;8;16/11/2024;30000;2
8790;274;2;29/03/2025;20000;3
9232;274;3;10/05/2025;22000;5
1685;274;10;03/06/2024;29000;3
7020;274;4;29/01/2025;24000;2
3176;274;22;19/09/2024;110000;5
4768;274;2;13/11/2024;20000;4
5228;275;5;29/11/2024;27000;2
10010;275;2;15/08/2025;20000;3
2997;275;24;13/09/2024;25000;3
3635;275;1;04/10/2024;18000;4
4184;275;8;23/10/2024;30000;5
4480;275;6;03/11/2024;27000;3
5198;275;2;28/11/2024;20000;2
9301;275;2;17/05/2025;20000;3
10368;275;1;30/09/2025;18000;2
1779;275;1;11/06/2024;18000;2
5195;275;1;28/11/2024;18000;5
5244;275;9;29/11/2024;30000;4
7036;275;2;30/01/2025;20000;3
2044;275;11;09/07/2024;25000;3
4248;275;3;26/10/2024;22000;5
5378;276;1;03/12/2024;18000;2
6120;276;14;28/12/2024;28000;2
10227;276;2;13/09/2025;20000;2
185;276;16;20/01/2024;28000;3
588;276;23;25/02/2024;55000;5
1119;276;9;13/04/2024;30000;5
1824;276;13;15/06/2024;25000;3
2955;276;24;11/09/2024;25000;3
4439;276;5;02/11/2024;27000;5
6010;276;14;25/12/2024;28000;4
7245;276;2;07/02/2025;20000;3
7705;276;1;23/02/2025;18000;5
8858;276;3;31/03/2025;22000;4
2170;276;8;21/07/2024;30000;3
9558;276;3;19/06/2025;22000;3
1792;276;19;11/06/2024;18000;3
2239;276;15;26/07/2024;30000;5
4700;276;10;10/11/2024;29000;3
6411;276;14;08/01/2025;28000;4
6642;276;1;16/01/2025;18000;4
6882;276;4;24/01/2025;24000;2
8829;276;4;30/03/2025;24000;2
7892;276;2;28/02/2025;20000;2
8719;276;1;27/03/2025;18000;5
9252;276;3;12/05/2025;22000;4
9989;276;4;12/08/2025;24000;2
5183;277;8;27/11/2024;30000;5
5867;277;14;20/12/2024;28000;5
6769;277;3;20/01/2025;22000;2
8308;277;3;12/03/2025;22000;4
8373;277;1;15/03/2025;18000;3
8609;277;1;23/03/2025;18000;3
9004;277;3;17/04/2025;22000;5
9278;277;1;15/05/2025;18000;5
840;277;25;17/03/2024;75000;3
1379;277;3;06/05/2024;22000;4
4653;277;2;09/11/2024;20000;2
9950;277;2;09/08/2025;20000;5
9956;277;3;09/08/2025;22000;2
8668;277;4;24/03/2025;24000;2
5164;277;2;27/11/2024;20000;5
9187;277;3;06/05/2025;22000;3
8171;278;4;07/03/2025;24000;3
8282;278;4;11/03/2025;24000;4
9439;278;3;02/06/2025;22000;4
9525;278;3;15/06/2025;22000;4
458;278;10;14/02/2024;29000;2
3954;278;11;14/10/2024;25000;5
8085;278;1;05/03/2025;18000;3
9265;278;1;14/05/2025;18000;4
2901;278;22;10/09/2024;110000;5
6187;278;14;31/12/2024;28000;2
7019;278;4;29/01/2025;24000;4
1827;278;26;15/06/2024;175000;3
3683;278;8;05/10/2024;30000;4
4690;278;7;10/11/2024;29000;2
5879;278;14;20/12/2024;28000;3
316;278;23;31/01/2024;55000;2
1133;278;11;14/04/2024;25000;3
4115;278;7;21/10/2024;29000;5
6956;278;3;27/01/2025;22000;4
6983;278;4;28/01/2025;24000;5
5182;279;8;27/11/2024;30000;4
7477;279;2;14/02/2025;20000;4
8214;279;1;09/03/2025;18000;2
8558;279;2;21/03/2025;20000;3
1458;279;4;13/05/2024;24000;3
1951;279;11;01/07/2024;25000;3
4048;279;9;18/10/2024;30000;5
6585;279;4;13/01/2025;24000;4
2541;279;24;25/08/2024;25000;3
5034;279;11;21/11/2024;25000;5
7073;279;3;31/01/2025;22000;2
2495;279;24;21/08/2024;25000;2
5292;279;4;01/12/2024;24000;5
5304;279;6;01/12/2024;27000;2
649;279;10;02/03/2024;29000;3
4333;279;1;29/10/2024;18000;5
7661;279;3;21/02/2025;22000;5
8180;279;1;08/03/2025;18000;3
5737;280;5;16/12/2024;27000;2
7568;280;1;18/02/2025;18000;4
8876;280;1;02/04/2025;18000;3
9666;280;3;02/07/2025;22000;2
882;280;15;22/03/2024;30000;3
1557;280;6;22/05/2024;27000;3
2432;280;24;14/08/2024;25000;4
2974;280;24;12/09/2024;25000;3
3418;280;22;27/09/2024;110000;4
3816;280;3;10/10/2024;22000;2
3852;280;7;11/10/2024;29000;2
4087;280;4;20/10/2024;24000;3
4306;280;3;28/10/2024;22000;4
4441;280;5;02/11/2024;27000;5
6889;280;2;25/01/2025;20000;2
1503;280;9;17/05/2024;30000;4
2632;280;24;01/09/2024;25000;2
7489;280;4;14/02/2025;24000;5
9995;280;4;13/08/2025;24000;2
3258;280;21;22/09/2024;65000;3
7686;280;1;22/02/2025;18000;5
7719;280;2;23/02/2025;20000;4
8964;280;2;13/04/2025;20000;3
10375;280;3;30/09/2025;22000;4
1369;280;9;05/05/2024;30000;3
6463;280;14;09/01/2025;28000;4
9750;281;2;14/07/2025;20000;5
10172;281;1;06/09/2025;18000;5
1250;281;22;25/04/2024;110000;3
4354;281;11;29/10/2024;25000;4
9826;281;1;25/07/2025;18000;4
3577;281;1;02/10/2024;18000;4
1339;281;14;02/05/2024;28000;5
3077;281;22;16/09/2024;110000;2
4239;281;1;26/10/2024;18000;2
5810;281;10;18/12/2024;29000;4
3102;281;23;17/09/2024;55000;2
4753;281;8;12/11/2024;30000;4
5503;281;11;07/12/2024;25000;5
6008;281;14;25/12/2024;28000;5
9561;281;2;20/06/2025;20000;3
10127;281;1;01/09/2025;18000;5
5537;282;9;08/12/2024;30000;5
5844;282;14;19/12/2024;28000;4
6088;282;14;27/12/2024;28000;2
7418;282;3;12/02/2025;22000;3
10271;282;1;19/09/2025;18000;2
216;282;2;24/01/2024;20000;4
437;282;6;12/02/2024;27000;4
516;282;3;20/02/2024;22000;2
1276;282;24;27/04/2024;25000;4
1893;282;6;24/06/2024;27000;5
2508;282;24;22/08/2024;25000;3
3193;282;24;19/09/2024;25000;3
8618;282;2;23/03/2025;20000;3
4895;282;5;17/11/2024;27000;2
9271;282;3;14/05/2025;22000;3
4746;282;4;12/11/2024;24000;4
4815;282;7;14/11/2024;29000;2
6854;282;4;23/01/2025;24000;2
7476;282;2;14/02/2025;20000;3
7702;282;1;23/02/2025;18000;2
8604;282;4;22/03/2025;24000;4
7199;283;1;06/02/2025;18000;2
8573;283;4;21/03/2025;24000;5
9556;283;2;19/06/2025;20000;5
9655;283;4;01/07/2025;24000;2
2875;283;23;09/09/2024;55000;3
4336;283;2;29/10/2024;20000;3
7242;283;2;07/02/2025;20000;5
1422;283;19;09/05/2024;18000;2
4473;283;5;03/11/2024;27000;2
5113;283;3;25/11/2024;22000;5
5290;283;3;01/12/2024;22000;2
8026;283;1;03/03/2025;18000;5
2977;283;24;12/09/2024;25000;2
121;283;23;14/01/2024;55000;3
1833;283;7;16/06/2024;29000;3
6975;283;2;28/01/2025;20000;5
5777;284;1;18/12/2024;18000;5
85;284;22;10/01/2024;110000;4
858;284;24;19/03/2024;25000;3
911;284;16;25/03/2024;28000;5
1801;284;14;13/06/2024;28000;3
3057;284;24;15/09/2024;25000;3
3431;284;24;27/09/2024;25000;3
3469;284;24;28/09/2024;25000;5
3775;284;11;08/10/2024;25000;3
4324;284;9;28/10/2024;30000;2
7868;284;2;28/02/2025;20000;4
486;284;6;16/02/2024;27000;3
1731;284;15;06/06/2024;30000;2
2671;284;24;03/09/2024;25000;4
2849;284;21;09/09/2024;65000;2
4995;284;6;20/11/2024;27000;5
7851;284;3;27/02/2025;22000;4
8104;284;3;05/03/2025;22000;5
9938;284;3;07/08/2025;22000;2
6160;284;14;30/12/2024;28000;3
9142;284;1;02/05/2025;18000;3
5374;285;11;02/12/2024;25000;2
5765;285;6;17/12/2024;27000;2
5871;285;14;20/12/2024;28000;2
6570;285;3;13/01/2025;22000;2
7717;285;2;23/02/2025;20000;5
8216;285;1;09/03/2025;18000;4
729;285;14;08/03/2024;28000;4
1131;285;9;14/04/2024;30000;4
7359;285;1;11/02/2025;18000;4
2260;285;17;28/07/2024;27000;2
2750;285;24;05/09/2024;25000;4
2867;285;22;09/09/2024;110000;4
3448;285;22;28/09/2024;110000;2
8912;285;1;06/04/2025;18000;3
5376;286;1;03/12/2024;18000;2
5527;286;7;08/12/2024;29000;2
8046;286;3;03/03/2025;22000;5
9284;286;1;16/05/2025;18000;5
2782;286;24;06/09/2024;25000;3
6639;286;1;16/01/2025;18000;2
6950;286;1;27/01/2025;18000;5
9192;286;3;07/05/2025;22000;4
9582;286;1;23/06/2025;18000;5
9771;286;2;18/07/2025;20000;5
1602;286;17;26/05/2024;27000;3
1059;286;1;08/04/2024;18000;2
7608;286;2;19/02/2025;20000;2
8976;287;1;15/04/2025;18000;5
2497;287;24;21/08/2024;25000;2
6708;287;3;18/01/2025;22000;5
1342;287;28;02/05/2024;200000;5
1463;287;13;13/05/2024;25000;5
5530;287;8;08/12/2024;30000;5
3309;287;23;23/09/2024;55000;2
3544;287;22;01/10/2024;110000;2
6393;288;14;07/01/2025;28000;4
9996;288;4;13/08/2025;24000;5
10040;288;2;20/08/2025;20000;5
10248;288;3;15/09/2025;22000;4
4212;288;9;24/10/2024;30000;5
7104;288;1;02/02/2025;18000;4
6011;288;14;25/12/2024;28000;5
6826;288;1;23/01/2025;18000;3
9562;288;3;20/06/2025;22000;4
805;289;20;14/03/2024;22000;3
1692;289;25;03/06/2024;75000;5
3189;289;24;19/09/2024;25000;2
5974;289;14;23/12/2024;28000;3
6546;289;4;12/01/2025;24000;2
9878;289;1;02/08/2025;18000;5
233;289;20;24/01/2024;22000;2
3493;289;23;29/09/2024;55000;3
4558;289;9;05/11/2024;30000;4
5559;289;6;09/12/2024;27000;5
1622;289;13;28/05/2024;25000;4
8832;289;4;30/03/2025;24000;3
9605;289;1;25/06/2025;18000;2
9917;289;3;05/08/2025;22000;2
7966;290;1;02/03/2025;18000;5
3758;290;9;07/10/2024;30000;2
4932;290;8;18/11/2024;30000;4
6651;290;3;16/01/2025;22000;4
9755;290;1;15/07/2025;18000;3
1543;290;3;21/05/2024;22000;4
6764;290;3;20/01/2025;22000;3
8569;290;4;21/03/2025;24000;3
1598;290;11;26/05/2024;25000;4
5236;290;7;29/11/2024;29000;3
8011;290;3;02/03/2025;22000;2
925;291;15;27/03/2024;30000;4
2574;291;24;28/08/2024;25000;2
6670;291;1;17/01/2025;18000;5
4339;291;4;29/10/2024;24000;3
4980;292;11;19/11/2024;25000;3
9794;292;3;20/07/2025;22000;5
1223;292;11;23/04/2024;25000;2
1652;292;1;01/06/2024;18000;2
3580;292;3;02/10/2024;22000;4
4891;292;4;17/11/2024;24000;5
3990;292;4;16/10/2024;24000;3
9195;292;4;07/05/2025;24000;4
17;292;4;03/01/2024;24000;3
1592;292;18;25/05/2024;22000;4
2796;292;23;07/09/2024;55000;5
4265;292;3;27/10/2024;22000;2
7065;292;3;31/01/2025;22000;4
5812;293;11;18/12/2024;25000;2
10183;293;2;07/09/2025;20000;2
4076;293;9;19/10/2024;30000;3
9507;293;4;12/06/2025;24000;4
3097;293;22;17/09/2024;110000;5
5385;293;3;03/12/2024;22000;4
6221;293;14;01/01/2025;28000;2
7055;293;1;31/01/2025;18000;4
9589;293;2;23/06/2025;20000;3
10165;293;3;05/09/2025;22000;4
870;293;13;21/03/2024;25000;5
1266;293;6;27/04/2024;27000;3
5627;293;9;11/12/2024;30000;5
8683;293;2;25/03/2025;20000;3
10370;293;2;30/09/2025;20000;4
5422;294;8;04/12/2024;30000;2
7255;294;4;07/02/2025;24000;4
8855;294;3;31/03/2025;22000;3
10192;294;4;08/09/2025;24000;3
1298;294;27;29/04/2024;250000;4
1641;294;21;30/05/2024;65000;4
1834;294;8;16/06/2024;30000;4
7460;294;4;13/02/2025;24000;3
7558;294;3;17/02/2025;22000;3
104;294;19;12/01/2024;18000;5
657;294;23;02/03/2024;55000;3
4463;294;11;02/11/2024;25000;3
4946;294;11;18/11/2024;25000;4
5403;294;1;04/12/2024;18000;2
4856;294;9;15/11/2024;30000;2
7548;294;2;17/02/2025;20000;2
7682;294;1;22/02/2025;18000;4
5900;295;14;21/12/2024;28000;4
9056;295;4;22/04/2025;24000;3
9581;295;3;22/06/2025;22000;3
9896;295;1;04/08/2025;18000;5
238;295;7;25/01/2024;29000;2
2507;295;24;22/08/2024;25000;2
3490;295;22;29/09/2024;110000;4
7294;295;1;09/02/2025;18000;4
673;295;28;03/03/2024;200000;4
2377;295;24;10/08/2024;25000;2
2651;295;24;02/09/2024;25000;5
4709;295;1;11/11/2024;18000;2
7368;295;2;11/02/2025;20000;5
7978;295;1;02/03/2025;18000;4
8207;295;4;08/03/2025;24000;3
8236;295;4;09/03/2025;24000;4
10292;295;1;21/09/2025;18000;3
1585;295;20;24/05/2024;22000;3
8004;295;3;02/03/2025;22000;5
8429;296;4;16/03/2025;24000;3
9424;296;2;31/05/2025;20000;2
3178;296;23;19/09/2024;55000;4
1377;296;28;05/05/2024;200000;2
4832;296;11;14/11/2024;25000;2
6201;296;14;31/12/2024;28000;5
6432;297;14;08/01/2025;28000;4
8455;297;3;17/03/2025;22000;4
8709;297;2;26/03/2025;20000;5
9538;297;3;16/06/2025;22000;5
10021;297;1;17/08/2025;18000;3
10043;297;4;20/08/2025;24000;2
4561;297;1;06/11/2024;18000;2
5084;297;9;23/11/2024;30000;4
8050;297;4;03/03/2025;24000;3
70;297;23;08/01/2024;55000;3
8641;297;1;24/03/2025;18000;2
9322;297;1;20/05/2025;18000;3
1979;298;1;03/07/2024;18000;5
2518;298;24;23/08/2024;25000;3
5223;298;3;29/11/2024;22000;5
9018;298;1;19/04/2025;18000;2
5885;298;14;21/12/2024;28000;3
6945;298;1;27/01/2025;18000;4
9313;298;1;19/05/2025;18000;2
5599;299;8;10/12/2024;30000;4
3976;299;9;15/10/2024;30000;2
4767;299;1;13/11/2024;18000;4
5548;299;2;09/12/2024;20000;5
6273;299;14;03/01/2025;28000;2
7015;299;3;29/01/2025;22000;3
5441;299;3;05/12/2024;22000;3
7332;299;2;10/02/2025;20000;2
8098;299;2;05/03/2025;20000;3
8887;299;2;03/04/2025;20000;5
10068;299;2;23/08/2025;20000;2
5764;299;5;17/12/2024;27000;3
6482;300;14;10/01/2025;28000;3
1912;300;10;27/06/2024;29000;5
2723;300;24;05/09/2024;25000;3
5716;300;9;15/12/2024;30000;2
